txn_id,customer_id,txn_date,txn_amount,txn_type,channel
1653,195,2025-07-23 22:17:04.828221,394.9,payment,atm
1654,711,2025-08-04 22:17:04.828224,3298.43,payment,app
1655,644,2025-08-14 22:17:04.828227,4066.34,withdrawal,app
1656,859,2025-01-05 22:17:04.828230,180.89,withdrawal,app
1657,976,2024-12-24 22:17:04.828233,2634.9,payment,branch
1658,259,2025-09-18 22:17:04.828236,1083.58,deposit,atm
1659,774,2025-01-01 22:17:04.828238,3497.38,payment,atm
1660,964,2025-07-03 22:17:04.828242,3626.25,withdrawal,branch
1661,732,2025-01-03 22:17:04.828245,1858.2,withdrawal,atm
1662,570,2025-04-01 22:17:04.828248,1175.11,payment,branch
1663,112,2024-10-17 22:17:04.828251,1291.98,payment,branch
1664,58,2025-03-14 22:17:04.828254,1472.38,payment,branch
1665,560,2025-08-30 22:17:04.828256,4068.39,payment,app
1666,974,2025-06-14 22:17:04.828259,245.83,payment,atm
1667,588,2025-07-08 22:17:04.828262,1741.12,withdrawal,atm
1668,430,2024-12-26 22:17:04.828265,4892.88,deposit,atm
1669,167,2025-01-22 22:17:04.828268,2747.41,deposit,atm
1670,216,2025-06-20 22:17:04.828271,1967.6,deposit,branch
1671,720,2025-05-30 22:17:04.828274,3395.14,withdrawal,atm
1672,3,2025-02-06 22:17:04.828276,3321.99,withdrawal,atm
1673,839,2025-02-11 22:17:04.828279,3866.35,withdrawal,atm
1674,84,2025-02-10 22:17:04.828282,4272.5,deposit,atm
1675,950,2024-10-29 22:17:04.828285,3932.13,payment,atm
1676,307,2024-10-06 22:17:04.828288,2000.93,deposit,branch
1677,346,2025-03-13 22:17:04.828290,289.96,withdrawal,branch
1678,829,2024-12-11 22:17:04.828293,775.6,deposit,atm
1679,279,2025-01-25 22:17:04.828302,3192.58,withdrawal,branch
1680,410,2024-12-16 22:17:04.828304,2313.11,payment,app
1681,864,2025-05-21 22:17:04.828307,1382.69,deposit,app
1682,642,2025-05-13 22:17:04.828310,2565.66,withdrawal,branch
1683,434,2025-02-26 22:17:04.828313,1911.21,deposit,app
1684,110,2025-08-23 22:17:04.828316,945.29,deposit,app
1685,53,2025-07-23 22:17:04.828319,1048.8,withdrawal,atm
1686,220,2024-09-20 22:17:04.828321,4549.61,deposit,branch
1687,573,2025-06-24 22:17:04.828324,4226.84,payment,branch
1688,205,2025-09-05 22:17:04.828327,4427.6,withdrawal,app
1689,778,2025-07-23 22:17:04.828330,4285.69,payment,app
1690,128,2024-10-16 22:17:04.828333,751.09,withdrawal,app
1691,307,2025-02-02 22:17:04.828336,4341.96,withdrawal,app
1692,942,2025-07-03 22:17:04.828339,4284.4,payment,atm
1693,955,2025-02-27 22:17:04.828341,4435.1,payment,branch
1694,274,2025-06-22 22:17:04.828344,2175.74,payment,atm
1695,135,2025-06-06 22:17:04.828347,958.01,payment,atm
1696,624,2024-12-25 22:17:04.828350,951.27,withdrawal,atm
1697,748,2024-10-05 22:17:04.828353,2918.66,payment,atm
1698,148,2025-02-18 22:17:04.828356,3659.61,deposit,branch
1699,995,2025-08-22 22:17:04.828358,340.41,withdrawal,atm
1700,450,2025-06-09 22:17:04.828361,1923.23,payment,branch
1701,471,2025-02-14 22:17:04.828364,252.3,payment,atm
1702,610,2025-06-23 22:17:04.828367,1590.02,withdrawal,branch
1703,679,2025-02-16 22:17:04.828370,715.62,withdrawal,app
1704,645,2025-08-22 22:17:04.828373,1353.07,withdrawal,app
1705,158,2025-09-19 22:17:04.828376,1981.86,withdrawal,atm
1706,622,2025-09-11 22:17:04.828379,4498.66,payment,branch
1707,761,2024-10-16 22:17:04.828383,2561.05,payment,branch
1708,429,2025-06-10 22:17:04.828386,2194.43,payment,branch
1709,477,2024-10-31 22:17:04.828389,126.47,withdrawal,atm
1710,985,2025-03-13 22:17:04.828392,1040.84,payment,app
1711,410,2025-01-25 22:17:04.828395,1905.17,payment,atm
1712,720,2024-12-03 22:17:04.828398,707.12,withdrawal,app
1713,734,2025-05-05 22:17:04.828402,4086.74,deposit,atm
1714,821,2025-07-01 22:17:04.828405,3544.37,withdrawal,branch
1715,512,2025-08-18 22:17:04.828408,4692.73,withdrawal,branch
1716,77,2025-05-13 22:17:04.828411,157.23,payment,app
1717,605,2025-04-12 22:17:04.828414,2566.79,payment,atm
1718,381,2025-01-12 22:17:04.828418,288.73,withdrawal,app
1719,828,2024-10-17 22:17:04.828421,3442.01,payment,atm
1720,200,2024-10-10 22:17:04.828424,1329.88,withdrawal,branch
1721,280,2025-01-22 22:17:04.828427,1849.65,payment,atm
1722,986,2025-08-13 22:17:04.828429,4662.08,payment,atm
1723,421,2025-02-22 22:17:04.828432,3621.3,deposit,atm
1724,295,2025-04-21 22:17:04.828435,3441.4,withdrawal,atm
1725,99,2024-09-30 22:17:04.828439,4054.41,deposit,app
1726,764,2025-04-29 22:17:04.828441,1461.33,withdrawal,branch
1727,674,2025-04-13 22:17:04.828444,4625.43,withdrawal,branch
1728,36,2025-01-28 22:17:04.828451,2936.76,payment,atm
1729,576,2024-10-08 22:17:04.828454,1055.34,payment,branch
1730,852,2025-06-09 22:17:04.828457,4412.64,payment,app
1731,176,2025-02-14 22:17:04.828460,626.93,withdrawal,branch
1732,663,2025-03-11 22:17:04.828463,3779.65,withdrawal,branch
1733,480,2025-04-15 22:17:04.828465,774.11,withdrawal,atm
1734,155,2025-04-12 22:17:04.828468,4383.6,deposit,app
1735,601,2025-08-10 22:17:04.828471,1972.84,payment,atm
1736,831,2025-08-13 22:17:04.828474,3298.51,withdrawal,atm
1737,630,2025-08-15 22:17:04.828477,1719.06,withdrawal,branch
1738,865,2024-11-25 22:17:04.828480,1233.4,withdrawal,app
1739,818,2025-04-30 22:17:04.828483,1712.02,withdrawal,atm
1740,266,2024-11-27 22:17:04.828485,2306.06,withdrawal,atm
1741,405,2024-10-13 22:17:04.828488,4777.19,withdrawal,app
1742,306,2024-10-18 22:17:04.828491,767.06,withdrawal,branch
1743,186,2025-05-23 22:17:04.828494,2322.18,payment,atm
1744,765,2025-01-02 22:17:04.828497,2250.39,withdrawal,branch
1745,370,2024-09-23 22:17:04.828500,3868.37,withdrawal,app
1746,395,2024-12-14 22:17:04.828503,739.77,withdrawal,atm
1747,81,2025-09-04 22:17:04.828506,1841.29,withdrawal,app
1748,246,2025-08-08 22:17:04.828509,342.16,payment,branch
1749,717,2025-07-17 22:17:04.828511,1382.84,withdrawal,app
1750,472,2025-04-28 22:17:04.828514,3920.84,payment,branch
1751,29,2025-07-08 22:17:04.828517,1427.81,withdrawal,app
1752,701,2024-12-18 22:17:04.828520,1407.63,withdrawal,app
1753,447,2025-06-17 22:17:04.828523,2026.16,payment,branch
1754,31,2025-07-15 22:17:04.828526,1716.64,withdrawal,app
1755,522,2025-09-16 22:17:04.828529,2087.65,withdrawal,app
1756,701,2024-10-21 22:17:04.828532,902.51,payment,app
1757,343,2024-11-28 22:17:04.828534,2761.16,deposit,atm
1758,499,2025-05-25 22:17:04.828537,4274.76,payment,branch
1759,942,2025-02-21 22:17:04.828540,3284.56,withdrawal,branch
1760,47,2025-03-15 22:17:04.828543,4204.26,payment,atm
1761,48,2025-06-12 22:17:04.828546,4060.67,withdrawal,app
1762,210,2025-07-20 22:17:04.828549,1312.69,payment,branch
1763,92,2024-12-12 22:17:04.828552,3545.96,payment,app
1764,750,2025-01-10 22:17:04.828555,2324.25,withdrawal,atm
1765,932,2025-02-22 22:17:04.828558,4804.96,deposit,app
1766,48,2025-02-10 22:17:04.828561,747.1,withdrawal,branch
1767,746,2025-06-02 22:17:04.828564,4185.72,payment,atm
1768,668,2025-09-19 22:17:04.828567,3542.1,deposit,app
1769,982,2024-12-06 22:17:04.828570,4404.43,deposit,branch
1770,787,2024-11-13 22:17:04.828573,2330.2,payment,branch
1771,270,2025-05-10 22:17:04.828575,4460.95,payment,atm
1772,269,2024-11-11 22:17:04.828578,2701.05,deposit,atm
1773,739,2025-07-05 22:17:04.828580,2117.36,deposit,app
1774,472,2024-11-11 22:17:04.828583,4488.03,payment,branch
1775,70,2025-02-13 22:17:04.828586,508.73,payment,app
1776,821,2024-12-23 22:17:04.828588,1022.97,payment,app
1777,312,2025-01-10 22:17:04.828597,2847.05,deposit,atm
1778,785,2025-05-14 22:17:04.828599,4420.22,deposit,branch
1779,133,2025-06-28 22:17:04.828603,2943.44,deposit,app
1780,91,2024-12-30 22:17:04.828606,2964.08,deposit,branch
1781,688,2024-12-15 22:17:04.828611,3956.77,deposit,app
1782,484,2025-06-10 22:17:04.828614,3351.43,payment,atm
1783,447,2025-04-11 22:17:04.828617,1027.71,withdrawal,branch
1784,737,2025-08-26 22:17:04.828621,801.71,payment,branch
1785,329,2025-02-21 22:17:04.828624,3368.16,payment,atm
1786,324,2025-04-21 22:17:04.828626,4190.42,withdrawal,atm
1787,437,2025-03-07 22:17:04.828629,2257.96,withdrawal,app
1788,443,2024-10-31 22:17:04.828632,4260.71,payment,branch
1789,470,2025-02-18 22:17:04.828635,1681.75,deposit,branch
1790,896,2025-09-15 22:17:04.828640,4052.71,payment,app
1791,970,2025-07-11 22:17:04.828643,3106.98,payment,branch
1792,335,2024-12-01 22:17:04.828646,331.39,withdrawal,branch
1793,399,2025-06-21 22:17:04.828649,1816.49,payment,app
1794,967,2024-09-30 22:17:04.828652,265.74,deposit,atm
1795,556,2025-04-26 22:17:04.828655,3924.27,payment,branch
1796,993,2025-03-08 22:17:04.828658,3976.36,deposit,app
1797,267,2025-07-23 22:17:04.828661,2733.6,withdrawal,branch
1798,954,2025-02-06 22:17:04.828664,1369.06,payment,branch
1799,289,2025-02-24 22:17:04.828667,408.73,withdrawal,branch
1800,694,2025-04-17 22:17:04.828669,4972.79,payment,app
1801,622,2024-10-01 22:17:04.828672,2060.5,deposit,atm
1802,982,2025-01-12 22:17:04.828675,2826.51,payment,atm
1803,410,2025-02-18 22:17:04.828678,3177.44,deposit,atm
1804,420,2025-03-30 22:17:04.828681,109.05,deposit,app
1805,829,2024-12-29 22:17:04.828684,2929.91,deposit,branch
1806,861,2025-06-09 22:17:04.828686,976.0,payment,atm
1807,479,2025-04-16 22:17:04.828689,690.81,withdrawal,branch
1808,49,2025-03-15 22:17:04.828692,3129.56,payment,app
1809,884,2025-01-28 22:17:04.828695,2415.28,deposit,atm
1810,617,2025-03-31 22:17:04.828698,2355.19,payment,branch
1811,465,2025-07-06 22:17:04.828701,934.33,payment,branch
1812,65,2025-08-22 22:17:04.828703,145.12,withdrawal,branch
1813,732,2025-07-24 22:17:04.828707,1717.32,payment,app
1814,511,2025-06-05 22:17:04.828709,2194.32,payment,branch
1815,627,2025-07-19 22:17:04.828712,3687.79,withdrawal,app
1816,23,2025-08-07 22:17:04.828715,3450.99,deposit,branch
1817,886,2025-06-18 22:17:04.828718,3996.65,withdrawal,app
1818,887,2025-09-18 22:17:04.828721,4819.83,deposit,atm
1819,749,2025-09-01 22:17:04.828723,1346.25,withdrawal,atm
1820,605,2025-08-09 22:17:04.828726,2056.73,withdrawal,atm
1821,129,2025-07-19 22:17:04.828729,1468.59,withdrawal,atm
1822,964,2025-08-18 22:17:04.828732,3472.93,withdrawal,branch
1823,483,2024-10-20 22:17:04.828735,1613.17,payment,branch
1824,875,2024-11-10 22:17:04.828737,3448.4,deposit,atm
1825,553,2025-05-20 22:17:04.828740,4606.85,withdrawal,atm
1826,367,2024-12-14 22:17:04.828743,4605.1,payment,atm
1827,994,2025-05-06 22:17:04.828746,4953.42,payment,app
1828,760,2025-07-10 22:17:04.828749,4311.0,deposit,app
1829,19,2025-07-04 22:17:04.828752,1518.28,deposit,atm
1830,60,2025-09-17 22:17:04.828755,2125.42,deposit,branch
1831,208,2024-12-03 22:17:04.828758,3795.38,deposit,app
1832,576,2025-06-08 22:17:04.828761,2095.24,payment,branch
1833,6,2025-08-13 22:17:04.828764,2204.43,withdrawal,app
1834,456,2024-10-07 22:17:04.828766,1103.02,payment,app
1835,66,2025-05-18 22:17:04.828769,3363.47,deposit,branch
1836,278,2025-01-05 22:17:04.828773,2489.6,withdrawal,app
1837,986,2025-02-12 22:17:04.828776,4526.59,withdrawal,branch
1838,303,2025-03-23 22:17:04.828779,93.35,withdrawal,branch
1839,494,2025-08-21 22:17:04.828781,1786.41,deposit,app
1840,974,2025-09-11 22:17:04.828784,1821.58,withdrawal,atm
1841,181,2025-04-19 22:17:04.828787,555.9,withdrawal,app
1842,937,2025-02-03 22:17:04.828790,774.97,deposit,app
1843,954,2025-08-06 22:17:04.828793,3682.24,deposit,atm
1844,614,2025-01-02 22:17:04.828796,1538.22,deposit,app
1845,135,2024-10-30 22:17:04.828799,3945.87,deposit,branch
1846,161,2025-07-10 22:17:04.828802,4321.92,withdrawal,branch
1847,807,2024-12-13 22:17:04.828804,1624.62,deposit,app
1848,328,2024-10-23 22:17:04.828807,1665.54,payment,app
1849,475,2025-06-23 22:17:04.828810,4639.17,payment,branch
1850,927,2025-02-12 22:17:04.828813,2333.85,deposit,branch
1851,857,2025-03-23 22:17:04.828816,2383.96,payment,atm
1852,9,2024-10-23 22:17:04.828819,4733.63,withdrawal,atm
1853,172,2025-07-29 22:17:04.828822,3282.34,deposit,atm
1854,740,2025-07-17 22:17:04.828825,446.55,deposit,branch
1855,315,2025-09-12 22:17:04.828827,4469.45,deposit,branch
1856,127,2025-09-12 22:17:04.828830,2220.12,deposit,app
1857,810,2025-04-11 22:17:04.828833,1698.25,deposit,app
1858,53,2025-06-17 22:17:04.828836,3761.01,deposit,branch
1859,468,2024-12-24 22:17:04.828839,1876.61,withdrawal,branch
1860,759,2025-07-09 22:17:04.828841,2066.47,payment,branch
1861,182,2025-01-06 22:17:04.828845,93.75,withdrawal,branch
1862,716,2025-04-05 22:17:04.828848,3602.13,payment,app
1863,612,2025-03-07 22:17:04.828850,331.44,deposit,branch
1864,294,2025-05-07 22:17:04.828853,4609.41,deposit,atm
1865,70,2025-07-21 22:17:04.828856,827.61,deposit,app
1866,868,2024-10-06 22:17:04.828859,3108.13,withdrawal,app
1867,80,2025-08-17 22:17:04.828862,1510.65,payment,app
1868,421,2025-07-04 22:17:04.828865,677.88,withdrawal,branch
1869,745,2025-08-19 22:17:04.828868,2763.38,payment,atm
1870,22,2025-06-08 22:17:04.828871,1620.55,payment,app
1871,298,2024-11-25 22:17:04.828873,4724.89,deposit,atm
1872,951,2025-03-15 22:17:04.828876,4033.75,payment,branch
1873,55,2025-01-04 22:17:04.828879,978.13,withdrawal,atm
1874,789,2025-08-22 22:17:04.828887,4701.38,deposit,app
1875,986,2025-04-06 22:17:04.828890,4690.93,payment,app
1876,840,2025-05-05 22:17:04.828893,4234.22,payment,app
1877,871,2025-07-19 22:17:04.828896,4383.54,deposit,app
1878,171,2025-02-08 22:17:04.828898,4501.9,withdrawal,app
1879,145,2025-02-16 22:17:04.828901,2483.48,payment,app
1880,881,2025-05-16 22:17:04.828904,1473.14,withdrawal,app
1881,445,2025-01-14 22:17:04.828907,2298.46,withdrawal,branch
1882,438,2024-10-15 22:17:04.828908,444.83,withdrawal,app
1883,405,2025-02-20 22:17:04.828910,3342.75,deposit,atm
1884,414,2025-04-12 22:17:04.828912,1450.16,payment,branch
1885,72,2025-08-29 22:17:04.828913,1536.88,deposit,app
1886,2,2025-06-26 22:17:04.828915,791.11,withdrawal,app
1887,933,2024-10-30 22:17:04.828916,2650.81,deposit,branch
1888,724,2025-04-24 22:17:04.828918,2200.76,deposit,atm
1889,536,2024-10-05 22:17:04.828920,2430.88,withdrawal,app
1890,468,2025-02-23 22:17:04.828921,682.82,withdrawal,atm
1891,94,2025-07-12 22:17:04.828923,1840.38,payment,atm
1892,26,2024-09-19 22:17:04.828924,3309.1,deposit,atm
1893,169,2024-10-24 22:17:04.828926,1744.14,withdrawal,atm
1894,642,2025-08-01 22:17:04.828928,4273.71,withdrawal,app
1895,91,2025-09-05 22:17:04.828929,3873.08,withdrawal,atm
1896,942,2025-05-09 22:17:04.828930,3572.23,withdrawal,branch
1897,740,2024-11-29 22:17:04.828932,18.82,payment,app
1898,369,2024-09-27 22:17:04.828934,2793.88,withdrawal,app
1899,73,2024-09-30 22:17:04.828935,740.17,payment,atm
1900,386,2025-02-09 22:17:04.828937,3694.82,withdrawal,branch
1901,977,2025-03-15 22:17:04.828938,1620.17,payment,atm
1902,33,2025-04-14 22:17:04.828940,3778.26,withdrawal,atm
1903,579,2024-11-06 22:17:04.828942,2360.36,payment,branch
1904,71,2025-04-06 22:17:04.828943,396.38,deposit,app
1905,204,2025-06-22 22:17:04.828945,4811.55,withdrawal,app
1906,429,2025-09-03 22:17:04.828946,824.1,withdrawal,atm
1907,341,2025-01-31 22:17:04.828948,2132.61,withdrawal,app
1908,92,2025-05-15 22:17:04.828949,1228.33,withdrawal,atm
1909,352,2025-02-03 22:17:04.828951,3808.16,withdrawal,app
1910,678,2025-05-09 22:17:04.828953,305.49,payment,atm
1911,387,2025-05-25 22:17:04.828954,1288.83,deposit,app
1912,959,2024-10-11 22:17:04.828956,1540.27,payment,atm
1913,358,2025-04-30 22:17:04.828958,3167.55,deposit,branch
1914,290,2025-05-28 22:17:04.828959,972.97,deposit,app
1915,950,2025-06-29 22:17:04.828960,731.49,payment,app
1916,614,2024-11-25 22:17:04.828962,1513.27,payment,branch
1917,923,2025-01-17 22:17:04.828964,619.36,withdrawal,app
1918,960,2025-03-31 22:17:04.828965,3019.32,withdrawal,atm
1919,358,2024-11-21 22:17:04.828967,306.46,withdrawal,app
1920,420,2025-03-04 22:17:04.828969,764.48,payment,atm
1921,417,2025-05-15 22:17:04.828970,3895.18,withdrawal,atm
1922,899,2025-01-08 22:17:04.828972,4181.7,payment,branch
1923,807,2025-09-07 22:17:04.828973,11.14,deposit,app
1924,911,2025-04-19 22:17:04.828974,3470.39,withdrawal,branch
1925,885,2025-02-20 22:17:04.828976,2740.77,deposit,atm
1926,583,2025-07-20 22:17:04.828978,3511.21,deposit,app
1927,648,2025-01-19 22:17:04.828980,3808.83,withdrawal,branch
1928,254,2025-01-21 22:17:04.828981,968.38,deposit,app
1929,839,2024-11-24 22:17:04.828983,3485.93,withdrawal,app
1930,94,2025-09-05 22:17:04.828984,397.12,withdrawal,app
1931,291,2025-04-30 22:17:04.828986,4570.33,withdrawal,atm
1932,298,2025-04-04 22:17:04.828987,3117.04,deposit,app
1933,633,2025-01-15 22:17:04.828989,3541.85,withdrawal,atm
1934,901,2025-01-26 22:17:04.828991,4529.16,payment,branch
1935,609,2025-07-14 22:17:04.828992,3379.36,deposit,app
1936,313,2024-12-10 22:17:04.828994,720.63,withdrawal,atm
1937,621,2025-05-22 22:17:04.828995,3109.98,payment,app
1938,522,2025-04-12 22:17:04.828997,1289.22,payment,branch
1939,131,2025-04-19 22:17:04.828998,4579.15,payment,atm
1940,40,2025-08-05 22:17:04.829000,2537.78,payment,app
1941,122,2025-04-25 22:17:04.829002,3307.08,withdrawal,app
1942,558,2024-10-02 22:17:04.829003,965.11,payment,atm
1943,619,2024-10-15 22:17:04.829005,874.88,withdrawal,branch
1944,68,2025-09-09 22:17:04.829007,1540.09,withdrawal,atm
1945,90,2024-10-26 22:17:04.829008,2612.29,deposit,app
1946,298,2025-08-21 22:17:04.829010,4860.17,payment,branch
1947,146,2025-08-26 22:17:04.829011,4666.41,payment,branch
1948,949,2024-10-17 22:17:04.829013,1345.98,payment,app
1949,68,2024-10-04 22:17:04.829014,1539.37,withdrawal,app
1950,798,2025-03-03 22:17:04.829016,2655.43,payment,atm
1951,558,2024-09-30 22:17:04.829018,2369.0,payment,app
1952,188,2025-05-08 22:17:04.829019,4462.14,withdrawal,app
1953,131,2025-01-31 22:17:04.829021,3772.67,deposit,app
1954,719,2024-10-30 22:17:04.829022,1833.62,payment,app
1955,697,2024-11-07 22:17:04.829024,1916.82,deposit,app
1956,452,2025-08-11 22:17:04.829026,4178.74,payment,branch
1957,759,2025-03-09 22:17:04.829027,240.91,payment,atm
1958,384,2025-05-18 22:17:04.829029,3543.4,deposit,app
1959,575,2025-02-07 22:17:04.829030,1035.93,withdrawal,atm
1960,249,2025-06-18 22:17:04.829032,2944.62,payment,app
1961,7,2025-03-31 22:17:04.829033,3580.41,payment,app
1962,937,2025-02-09 22:17:04.829035,2066.44,deposit,branch
1963,687,2025-06-05 22:17:04.829036,4148.13,payment,app
1964,624,2025-04-29 22:17:04.829038,3433.79,payment,app
1965,662,2024-10-29 22:17:04.829040,1798.0,withdrawal,app
1966,17,2024-11-24 22:17:04.829041,3867.29,payment,app
1967,57,2025-06-15 22:17:04.829043,616.72,deposit,branch
1968,419,2025-07-04 22:17:04.829045,4237.49,payment,atm
1969,414,2024-12-05 22:17:04.829046,1099.55,payment,app
1970,589,2025-02-23 22:17:04.829047,4249.74,withdrawal,app
1971,590,2025-05-07 22:17:04.829049,2865.47,deposit,branch
1972,111,2025-08-19 22:17:04.829051,2246.79,deposit,branch
1973,97,2025-02-23 22:17:04.829052,4904.87,withdrawal,branch
1974,410,2025-07-24 22:17:04.829054,4412.56,deposit,app
1975,939,2024-11-09 22:17:04.829055,1219.48,deposit,app
1976,890,2025-02-09 22:17:04.829057,1566.08,withdrawal,atm
1977,523,2025-03-18 22:17:04.829058,2202.07,deposit,branch
1978,741,2025-03-13 22:17:04.829060,3722.42,withdrawal,app
1979,771,2024-11-30 22:17:04.829062,302.67,deposit,branch
1980,98,2025-05-09 22:17:04.829063,2106.68,withdrawal,atm
1981,517,2025-09-08 22:17:04.829065,4231.6,withdrawal,branch
1982,467,2024-10-06 22:17:04.829066,2586.68,payment,branch
1983,305,2025-03-09 22:17:04.829068,2366.46,deposit,atm
1984,72,2024-10-08 22:17:04.829070,4171.05,withdrawal,branch
1985,239,2025-03-12 22:17:04.829071,208.39,withdrawal,app
1986,881,2025-01-19 22:17:04.829073,3393.57,withdrawal,app
1987,146,2025-03-12 22:17:04.829074,2443.96,withdrawal,branch
1988,59,2025-03-12 22:17:04.829076,173.41,payment,atm
1989,721,2025-05-30 22:17:04.829077,1623.18,deposit,branch
1990,252,2025-04-11 22:17:04.829079,4814.31,withdrawal,app
1991,797,2025-05-23 22:17:04.829081,2866.39,withdrawal,atm
1992,783,2025-03-02 22:17:04.829082,2649.09,withdrawal,app
1993,638,2025-07-07 22:17:04.829083,3950.37,payment,atm
1994,364,2025-03-15 22:17:04.829085,3735.88,deposit,branch
1995,275,2025-02-17 22:17:04.829087,4633.34,payment,branch
1996,502,2025-02-01 22:17:04.829088,2061.4,deposit,app
1997,664,2024-11-06 22:17:04.829090,496.48,payment,branch
1998,357,2025-01-17 22:17:04.829091,294.52,withdrawal,branch
1999,617,2025-08-27 22:17:04.829093,3236.26,deposit,branch
2000,502,2025-07-19 22:17:04.829094,4979.23,deposit,branch
2001,86,2024-10-20 22:17:04.829096,1334.76,payment,atm
2002,832,2025-02-06 22:17:04.829098,1977.67,deposit,branch
2003,500,2025-02-10 22:17:04.829099,1032.2,withdrawal,branch
2004,418,2024-10-22 22:17:04.829101,3224.3,payment,app
2005,823,2025-08-04 22:17:04.829102,4105.43,withdrawal,atm
2006,932,2025-08-28 22:17:04.829104,4486.62,payment,app
2007,6,2025-09-13 22:17:04.829106,4396.8,withdrawal,branch
2008,87,2024-12-28 22:17:04.829107,3097.4,deposit,branch
2009,685,2024-10-15 22:17:04.829108,3217.5,payment,atm
